,text,id,created_at
165,RT @ronaldocaiado: Grande vitória pela pequena empresa que luta para se manter e gerar empregos no Brasil.,747959836705435653,Wed Jun 29 01:08:16 +0000 2016
166,RT @UOL: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/jNKe03V0ef,747956694878138368,Wed Jun 29 00:55:47 +0000 2016
167,RT @ronaldocaiado: Grande vitória pela pequena empresa que luta para se manter e gerar empregos no Brasil.,747955614937194496,Wed Jun 29 00:51:29 +0000 2016
168,os grupos de empresa pequena tem q ficar anos batalhando pra conseguir estourar fazer sucesso e mtos não conseguem se firmar tem q ter sorte,747954979642707970,Wed Jun 29 00:48:58 +0000 2016
169,RT @ronaldocaiado: Grande vitória pela pequena empresa que luta para se manter e gerar empregos no Brasil.,747954289495126017,Wed Jun 29 00:46:13 +0000 2016
170,RT @ronaldocaiado: Grande vitória pela pequena empresa que luta para se manter e gerar empregos no Brasil.,747954246138626048,Wed Jun 29 00:46:03 +0000 2016
171,RT @TIM_BETA_1981: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:/…,747952440318758912,Wed Jun 29 00:38:52 +0000 2016
172,RT @TIM_BETA_1981: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:/…,747952230070878208,Wed Jun 29 00:38:02 +0000 2016
173,RT @TIM_BETA_1981: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:/…,747951971500498948,Wed Jun 29 00:37:00 +0000 2016
174,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/86mX2YzNPe,747951764859555840,Wed Jun 29 00:36:11 +0000 2016
175,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/UqmHJtTf9s,747951762187780098,Wed Jun 29 00:36:11 +0000 2016
176,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/24FG1S9EKR,747951761915183104,Wed Jun 29 00:36:10 +0000 2016
177,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/MnFSrXzNgS,747951761667743744,Wed Jun 29 00:36:10 +0000 2016
178,RT @TIM_BETA_1981: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:/…,747951488509542404,Wed Jun 29 00:35:05 +0000 2016
179,RT @filipeborges22: #Operaçãoretweet Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue... https://t.co/dh…,747950237738803201,Wed Jun 29 00:30:07 +0000 2016
180,RT @beta_torquato: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:/…,747950207514607618,Wed Jun 29 00:30:00 +0000 2016
181,RT @Lucia4Veras: #timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/ZzbmU7gqIP https://t.co/fflAy…,747949851418238976,Wed Jun 29 00:28:35 +0000 2016
182,RT @Herbet_oficial: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:…,747949561717624832,Wed Jun 29 00:27:26 +0000 2016
183,RT @andre_goku89: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://…,747949380062175232,Wed Jun 29 00:26:43 +0000 2016
184,RT @timbeta_breno: #timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/gkuVlin4jq https://t.co/rSs…,747949138105499648,Wed Jun 29 00:25:45 +0000 2016
185,A lindezinha gratuita que promete transformar a saúde financeira de muita micro empresa. via @updaters https://t.co/sjc3l3h5aQ,748256934944456708,Wed Jun 29 20:48:49 +0000 2016
186,Um micro/pequena empresa pode exportar facilmente e ganhar com a alta do dolar? Como? Leia aqui: https://t.co/ECoDic3fZW,748224536475144192,Wed Jun 29 18:40:05 +0000 2016
187,Comissão aprova presença de micro e pequena empresa com pendência fiscal em licitação https://t.co/xf4fEWImjz,748197479464697856,Wed Jun 29 16:52:34 +0000 2016
188,Siga @CanaisTvOnline Empresa de ônibus diz que Prefeitura de Cabo Frio deve quase R$ 7 milhões https://t.co/33zMy9Elg2 tv online #tvonline,748194020539523073,Wed Jun 29 16:38:49 +0000 2016
189,RT @SESIRN: Micro e pequena empresa do RN: solicite orçamentos de serviços de #PCMSO online no site do SESI-RN. https://t.co/cEuSMK2vNn,748181924045328384,Wed Jun 29 15:50:45 +0000 2016
190,Micro e pequena empresa do RN: solicite orçamentos de serviços de #PCMSO online no site do SESI-RN. https://t.co/cEuSMK2vNn,748181841451040768,Wed Jun 29 15:50:26 +0000 2016
191,Siga @CanaisTvOnline Funcionário é preso após furtar 10 kg de material da empresa que trabalha https://t.co/e84zAVC4cb tv online #tvonline,748168472652218368,Wed Jun 29 14:57:18 +0000 2016
192,"Você que quer abrir a sua empresa?.. Quer virar um micro empreendedor? Me Contate, Vamos realizar esse sonho - Schweitzer Contabilidade 🙏🏻",748137585856385024,Wed Jun 29 12:54:34 +0000 2016
193,"Consultor Financeiro para micro,pequena e media empresa.
* Reestruturação financeira de sua empresa.
* Elaboramos... https://t.co/ghgShdB8uT",748126842591272960,Wed Jun 29 12:11:53 +0000 2016
194,"Consultor Financeiro para micro,pequena e media empresa.
* Reestruturação financeira de sua empresa.
* Elaboramos... https://t.co/0fwd0YG0Mp",748126757887291392,Wed Jun 29 12:11:33 +0000 2016
195,"Consultor Financeiro para micro,pequena e media empresa.
* Reestruturação financeira de sua empresa.
* Elaboramos... https://t.co/3AB9MWaneT",748126205140926464,Wed Jun 29 12:09:21 +0000 2016
196,"Consultor Financeiro para micro,pequena e media empresa.
* Reestruturação financeira de sua empresa.
* Elaboramos... https://t.co/BJbooOziUe",748124907167485952,Wed Jun 29 12:04:12 +0000 2016
197,"Consultor Financeiro para micro,pequena e media empresa.
* Reestruturação financeira de sua empresa.
* Elaboramos... https://t.co/sUBBDAvxIZ",748124834530484227,Wed Jun 29 12:03:54 +0000 2016
198,"Consultor Financeiro para micro,pequena e media empresa.
* Reestruturação financeira de sua empresa.
* Elaboramos... https://t.co/mdo8b4HJ1R",748124617206800384,Wed Jun 29 12:03:02 +0000 2016
199,"Consultor Financeiro para micro,pequena e media empresa.
* Reestruturação financeira de sua empresa.
* Elaboramos... https://t.co/s0oIOqYo1l",748124617122918400,Wed Jun 29 12:03:02 +0000 2016
200,RT @janetejbarreto: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:…,748073239591673856,Wed Jun 29 08:38:53 +0000 2016
201,RT @juaecelia: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise... https://t.co/CjooZk…,748047790392119296,Wed Jun 29 06:57:45 +0000 2016
202,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/lPjzhe9pC5,748031773641170945,Wed Jun 29 05:54:07 +0000 2016
203,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/JP1EYWcCzd,748023051787374592,Wed Jun 29 05:19:27 +0000 2016
204,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/Cs7Ff7cKTo,748021107496718337,Wed Jun 29 05:11:44 +0000 2016
205,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/KziPsRIlO5,748021062475059201,Wed Jun 29 05:11:33 +0000 2016
206,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/EY4gZwpyBI,748021062324133888,Wed Jun 29 05:11:33 +0000 2016
207,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu...  https://t.co/ktnUXNozB5,748020776561938436,Wed Jun 29 05:10:25 +0000 2016
208,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para ... https://t.co/Ys0C9COnMm (via @EricBarbosa11,748020513792983040,Wed Jun 29 05:09:22 +0000 2016
209,#feedbrasil Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/VBfcdfcsf5,748020412756426754,Wed Jun 29 05:08:58 +0000 2016
210,Confira: Micro empresa inadimplente com a Receita pode ter CNPJ cancelado: Para se informar sobre a situação ... https://t.co/BhCEsGFc7P,748007240708296706,Wed Jun 29 04:16:38 +0000 2016
211,"Pessoas se definem como capitalistas por terem uma micro empresa de informática. 

Passam o ano formatando... https://t.co/kvceNrZzTv",748005650182078465,Wed Jun 29 04:10:18 +0000 2016
212,RT @juaecelia: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise... https://t.co/CjooZk…,747969558045163520,Wed Jun 29 01:46:53 +0000 2016
213,RT @john_dealmeida: #johnbeta2 Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova anál... https:…,747964376917884928,Wed Jun 29 01:26:18 +0000 2016
214,RT @TIM_BETA_1981: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:/…,747962867660500994,Wed Jun 29 01:20:18 +0000 2016
215,RT @TIM_BETA_1981: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:/…,747962404957491201,Wed Jun 29 01:18:28 +0000 2016
216,RT @UOL: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/jNKe03V0ef,747956694878138368,Wed Jun 29 00:55:47 +0000 2016
217,RT @TIM_BETA_1981: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:/…,747952440318758912,Wed Jun 29 00:38:52 +0000 2016
218,RT @TIM_BETA_1981: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:/…,747952230070878208,Wed Jun 29 00:38:02 +0000 2016
219,RT @TIM_BETA_1981: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:/…,747951971500498948,Wed Jun 29 00:37:00 +0000 2016
220,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/86mX2YzNPe,747951764859555840,Wed Jun 29 00:36:11 +0000 2016
221,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/UqmHJtTf9s,747951762187780098,Wed Jun 29 00:36:11 +0000 2016
222,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/24FG1S9EKR,747951761915183104,Wed Jun 29 00:36:10 +0000 2016
223,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/MnFSrXzNgS,747951761667743744,Wed Jun 29 00:36:10 +0000 2016
224,RT @TIM_BETA_1981: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:/…,747951488509542404,Wed Jun 29 00:35:05 +0000 2016
225,RT @filipeborges22: #Operaçãoretweet Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue... https://t.co/dh…,747950237738803201,Wed Jun 29 00:30:07 +0000 2016
226,RT @beta_torquato: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:/…,747950207514607618,Wed Jun 29 00:30:00 +0000 2016
227,RT @Lucia4Veras: #timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/ZzbmU7gqIP https://t.co/fflAy…,747949851418238976,Wed Jun 29 00:28:35 +0000 2016
228,RT @Herbet_oficial: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https:…,747949561717624832,Wed Jun 29 00:27:26 +0000 2016
229,RT @andre_goku89: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://…,747949380062175232,Wed Jun 29 00:26:43 +0000 2016
230,RT @timbeta_breno: #timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/gkuVlin4jq https://t.co/rSs…,747949138105499648,Wed Jun 29 00:25:45 +0000 2016
231,RT @Tikomuniz: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.c…,747949003963305984,Wed Jun 29 00:25:13 +0000 2016
232,RT @carlosprazere11: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https…,747948990180769792,Wed Jun 29 00:25:10 +0000 2016
233,RT @UOL: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/jNKe03V0ef,747948955544223745,Wed Jun 29 00:25:01 +0000 2016
234,RT @brveras2164: #timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/UmwTYOD593 https://t.co/WrpT6…,747948937257025537,Wed Jun 29 00:24:57 +0000 2016
235,#johnbeta2 Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova anál... https://t.co/Z67hN2vCun,747948894294728705,Wed Jun 29 00:24:47 +0000 2016
236,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/fr9umxNks0,747948890674978816,Wed Jun 29 00:24:46 +0000 2016
237,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/tZA7BhGiFm,747948886656856065,Wed Jun 29 00:24:45 +0000 2016
238,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/PutCvJEWir,747948875223207937,Wed Jun 29 00:24:42 +0000 2016
239,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/Yd4B3IbYCZ,747948867384053761,Wed Jun 29 00:24:40 +0000 2016
240,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/g6J99zNLXu,747948859087683584,Wed Jun 29 00:24:38 +0000 2016
241,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/uvZHlVM1yd,747948850413920256,Wed Jun 29 00:24:36 +0000 2016
242,RT @tania4veras: #timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/kPaAElJLWb https://t.co/QP0PL…,747948836174307328,Wed Jun 29 00:24:33 +0000 2016
243,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/yqPnGoGY45,747948833561206788,Wed Jun 29 00:24:32 +0000 2016
244,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/37ppEYM3rq,747948822383366144,Wed Jun 29 00:24:30 +0000 2016
245,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/WuMhHhjf88,747948820328157184,Wed Jun 29 00:24:29 +0000 2016
246,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/4kAZFyXnyF,747948818038067201,Wed Jun 29 00:24:29 +0000 2016
247,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/ijCsPP7y9L,747948815240441856,Wed Jun 29 00:24:28 +0000 2016
248,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/8gFfJU2evG,747948797490167808,Wed Jun 29 00:24:24 +0000 2016
249,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/ROEoYuaulM,747948791790133252,Wed Jun 29 00:24:22 +0000 2016
250,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/kaDPX9n44j,747948780553527296,Wed Jun 29 00:24:20 +0000 2016
251,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/PF2zqspREQ,747948777747550212,Wed Jun 29 00:24:19 +0000 2016
252,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/zsBgiCjLFq,747948773473550336,Wed Jun 29 00:24:18 +0000 2016
253,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/9oxC2mSAnE,747948760961945609,Wed Jun 29 00:24:15 +0000 2016
254,Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue para nova análise de depu... https://t.co/xgnU8GHCRh,747948759707848704,Wed Jun 29 00:24:15 +0000 2016
255,#Operaçãoretweet Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara: Texto segue... https://t.co/dhFZALa5Db #betalab,747948751805812737,Wed Jun 29 00:24:13 +0000 2016
256,#timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/thxUKnmKkn https://t.co/tXWsObqmPR,747948741403910144,Wed Jun 29 00:24:10 +0000 2016
257,RT @UOL: Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/jNKe03V0ef,747948733501964288,Wed Jun 29 00:24:08 +0000 2016
258,#timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/b0PcodWqQn https://t.co/vBYgLCJhzf,747948730502897664,Wed Jun 29 00:24:08 +0000 2016
259,#timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/21x7negOmp https://t.co/7bZZHaMDTa,747948724056252417,Wed Jun 29 00:24:06 +0000 2016
260,#timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/tLd1FtTXco https://t.co/RxRCc7nXiF,747948720868626433,Wed Jun 29 00:24:05 +0000 2016
261,#timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/UJBONDAywd https://t.co/gaOARy0FxG,747948717659983876,Wed Jun 29 00:24:05 +0000 2016
262,#timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/3S4il76EIl https://t.co/GDd13690ob,747948713767636992,Wed Jun 29 00:24:04 +0000 2016
263,#timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/kPaAElJLWb https://t.co/QP0PL2A7Aw,747948710504472576,Wed Jun 29 00:24:03 +0000 2016
264,#timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/gkuVlin4jq https://t.co/rSsgbPeglR,747948706977087488,Wed Jun 29 00:24:02 +0000 2016
265,#timbeta Micro e pequena empresa: Senado vota Simples e proposta volta à Câmara https://t.co/3fFIxXj2wd https://t.co/JnnmU4azuF,747948702971486208,Wed Jun 29 00:24:01 +0000 2016
266,A Feira de Negócios do Brasil Solar Power reúne players nacionais e internacionais da área de Energia Solar. https://t.co/0c6iMbFI4g,748291278111145984,Wed Jun 29 23:05:17 +0000 2016
267,Não esqueça apoiar: o @DiarioLiberdade está precisando apoios todo o dia para conseguir sobreviver! https://t.co/ePOzsR3bwj,748290929237364736,Wed Jun 29 23:03:54 +0000 2016
268,RT @JoselitoMuller3: MinC aprova financiamento de filme que denuncia maracutaias envolvendo Lei Rouanet https://t.co/jjK98Nq9Ko https://t.c…,748290922023161856,Wed Jun 29 23:03:53 +0000 2016
269,RT @LeituraNoVagao: E o nosso financiamento para distribuição de livros não alcança nem 1/4 ... =( https://t.co/9oGK2g9Bex,748290843044356096,Wed Jun 29 23:03:34 +0000 2016
270,Municípios recebem financiamento de R$ 23 milhões do BRDE: https://t.co/hjeNMhAqsS https://t.co/6ZrxoMbedK,748290075482431489,Wed Jun 29 23:00:31 +0000 2016
271,"Atenção Assunto de Seu Interesse!!!!
Sobrado Novo Pronto para Financiamento Centro de VG 80 mil Entrada
Bom Para... https://t.co/MD19Fno8mU",748289968284516355,Wed Jun 29 23:00:05 +0000 2016
272,"RT @MarsuelMedeiros: Embalada por James Bond, MGM obtém crédito de US$ 1 bi - Estúdio obteve nova linha de financiamento rotativo - ... htt…",748287543716814848,Wed Jun 29 22:50:27 +0000 2016
273,Campanha de financiamento coletivo para viagens de #Dilma arrecada mais de R$30 mil em 3h: https://t.co/Vagi6C0HzP,748286621729042432,Wed Jun 29 22:46:47 +0000 2016
274,Restam poucas horas até o encerramento da campanha de financiamento colaborativo do nosso Almanaque Sociocriativo... https://t.co/5otOukAk4V,748286492213051392,Wed Jun 29 22:46:16 +0000 2016
275,JORNAL PARANAÍBA - FIES liberou financiamento para 75 mil alunos: https://t.co/M0hFMLvLad via @YouTube,748286379898068992,Wed Jun 29 22:45:50 +0000 2016
276,RT @TonhoDrinks: Meme do financiamento coletivo q não é algo inútil feito por hipster zé droguinha,748285905354559488,Wed Jun 29 22:43:56 +0000 2016
277,E o nosso financiamento para distribuição de livros não alcança nem 1/4 ... =( https://t.co/9oGK2g9Bex,748285684000120832,Wed Jun 29 22:43:04 +0000 2016
278,Restam poucas horas até o encerramento da campanha de financiamento colaborativo do nosso Almanaque Sociocriativo... https://t.co/5sWNKdagCz,748285182529024000,Wed Jun 29 22:41:04 +0000 2016
279,Restam poucas horas até o encerramento da campanha de financiamento colaborativo do nosso Almanaque Sociocriativo... https://t.co/XgrgSUleht,748284745964883968,Wed Jun 29 22:39:20 +0000 2016
280,Paulo Maia afirma que Comitê vai coibir a camuflagem do financiamento em campanhas https://t.co/kzJgHrecLM https://t.co/IyQ22j1m9j,748284604226756608,Wed Jun 29 22:38:46 +0000 2016
281,"RT @pauloteixeira13: Financiamento coletivo para custear as viagens de Dilma: https://t.co/cb54J44HQG
Não ficaremos de braços cruzados como…",748284429240500225,Wed Jun 29 22:38:05 +0000 2016
282,@rodrelho eu sou a Heloísa Boa tarde Heloísa estamos entrando em contato a respeito do financiamento EU JÁ FAÇO BARRACO,748283815852937216,Wed Jun 29 22:35:38 +0000 2016
283,"RT @pauloteixeira13: Financiamento coletivo para custear as viagens de Dilma: https://t.co/cb54J44HQG
Não ficaremos de braços cruzados como…",748283453293142016,Wed Jun 29 22:34:12 +0000 2016
284,"Atenção Assunto de Seu Interesse!!!!
Casas Nova 2 Quartos Suíte Jardim Comodoro Pronta Para financiamento 16 Mil... https://t.co/AAF0KRemWp",748282426380652544,Wed Jun 29 22:30:07 +0000 2016
285,"Atenção Assunto de Seu Interesse!!!!
Sobrado Novo Pronto para Financiamento Centro de VG 80 mil Entrada
Bom Para... https://t.co/LOTgp4ZqVA",748282418927386627,Wed Jun 29 22:30:05 +0000 2016
286,"@dilmabr @catarse Esse troço é ilegal. Escolha: ou o seu mandato (sim, ela ainda tem um, por incrível que pareça) ou o seu financiamento.",748282314778619904,Wed Jun 29 22:29:40 +0000 2016
287,"Agora que não há financiamento de campanha por empresas, a pequena colaboração é que deve valer. Como nos EUA. https://t.co/Vs2dJzpKMq",748281259135279104,Wed Jun 29 22:25:29 +0000 2016
288,"Já temos apoio em financiamento do @ScBadesc e agora ganhamos um reforço do #BRDE para investir em pavimentação, saneamento e mobilidade",748279812637270016,Wed Jun 29 22:19:44 +0000 2016
289,RT @TonhoDrinks: Meme do financiamento coletivo q não é algo inútil feito por hipster zé droguinha,748279224935583744,Wed Jun 29 22:17:24 +0000 2016
290,Como conseguir financiamento para sua casa ou... https://t.co/wgLtsxjhoQ,748278010466414593,Wed Jun 29 22:12:34 +0000 2016
291,"RT @pauloteixeira13: Financiamento coletivo para custear as viagens de Dilma: https://t.co/cb54J44HQG
Não ficaremos de braços cruzados como…",748277725765472258,Wed Jun 29 22:11:26 +0000 2016
292,"RT @pauloteixeira13: Financiamento coletivo para custear as viagens de Dilma: https://t.co/cb54J44HQG
Não ficaremos de braços cruzados como…",748277594525663232,Wed Jun 29 22:10:55 +0000 2016
293,RT @TonhoDrinks: Meme do financiamento coletivo q não é algo inútil feito por hipster zé droguinha,748277470449774592,Wed Jun 29 22:10:25 +0000 2016
294,Campanha de financiamento coletivo para viagens de #Dilma arrecada mais de R$112 mil em apenas 7h: https://t.co/I86AbweDZ5,748277447532101632,Wed Jun 29 22:10:20 +0000 2016
295,"RT @pauloteixeira13: Financiamento coletivo para custear as viagens de Dilma: https://t.co/cb54J44HQG
Não ficaremos de braços cruzados como…",748277312718835712,Wed Jun 29 22:09:48 +0000 2016
296,"RT @MEC_Comunicacao: #FIES, o financiamento estudantil mais famoso da educação brasileira. É agora, inscreva-se. https://t.co/J5fwtX0zRS ht…",748276748723326976,Wed Jun 29 22:07:33 +0000 2016
297,@Cardoso falou o cara q estes dias quase me chutou fora do twt qdo falei em financiamento coletivo pra autores hahaha,748276486667329538,Wed Jun 29 22:06:31 +0000 2016
298,"Ao deixar de pagar o financiamento, perco meu imóvel? https://t.co/DHIEPtk2hi",748276407336337408,Wed Jun 29 22:06:12 +0000 2016
299,RT @TonhoDrinks: Meme do financiamento coletivo q não é algo inútil feito por hipster zé droguinha,748276365909188608,Wed Jun 29 22:06:02 +0000 2016
300,Meme do financiamento coletivo q não é algo inútil feito por hipster zé droguinha,748275895924887552,Wed Jun 29 22:04:10 +0000 2016
301,"""O volume de financiamento de projetos culturais via Lei Rouanet em 4 gráficos | Na base dos dados"" https://t.co/na11rTGhM4",748274932048605184,Wed Jun 29 22:00:20 +0000 2016
302,"não consegui levar o ingresso, não consegui fazer o financiamento da faculdade! TA TUDO UMA BOSTA HOJE!!!!",748274355847696385,Wed Jun 29 21:58:03 +0000 2016
303,RT @sputnik_brasil: Campanha de financiamento coletivo para viagens de #Dilma arrecada mais de R$30 mil em 3h: https://t.co/zJ6QfIregA http…,748272917222428672,Wed Jun 29 21:52:20 +0000 2016
304,"RT @pauloteixeira13: Financiamento coletivo para custear as viagens de Dilma: https://t.co/cb54J44HQG
Não ficaremos de braços cruzados como…",748272802894127104,Wed Jun 29 21:51:53 +0000 2016
305,Aceita- se cartão e financiamento bancário https://t.co/MUYqYv5ide,748270893072166912,Wed Jun 29 21:44:17 +0000 2016
306,"RT @pauloteixeira13: Financiamento coletivo para custear as viagens de Dilma: https://t.co/cb54J44HQG
Não ficaremos de braços cruzados como…",748269645531123712,Wed Jun 29 21:39:20 +0000 2016
307,BNDES libera financiamento para empreiteiras que negociam delações https://t.co/UmPdgpt2VI,748268649169903616,Wed Jun 29 21:35:22 +0000 2016
308,"RT @pauloteixeira13: Financiamento coletivo para custear as viagens de Dilma: https://t.co/cb54J44HQG
Não ficaremos de braços cruzados como…",748268465107116033,Wed Jun 29 21:34:38 +0000 2016
309,"""O financiamento dos Programas de Pós-Graduação (PPG) deve levar em conta as demandas de formação pós-graduada do... https://t.co/8ogm2iTmRt",748267892584513536,Wed Jun 29 21:32:22 +0000 2016
310,"RT @pauloteixeira13: Financiamento coletivo para custear as viagens de Dilma: https://t.co/cb54J44HQG
Não ficaremos de braços cruzados como…",748267607384559616,Wed Jun 29 21:31:14 +0000 2016
311,"Campanha eleitorais com financiamento público apenas, mesma verba pra todos partidos",748267122556604416,Wed Jun 29 21:29:18 +0000 2016
312,"RT @pauloteixeira13: Financiamento coletivo para custear as viagens de Dilma: https://t.co/cb54J44HQG
Não ficaremos de braços cruzados como…",748266745505419265,Wed Jun 29 21:27:48 +0000 2016
313,"RT @pauloteixeira13: Financiamento coletivo para custear as viagens de Dilma: https://t.co/cb54J44HQG
Não ficaremos de braços cruzados como…",748264039428558848,Wed Jun 29 21:17:03 +0000 2016
314,"RT @pauloteixeira13: Financiamento coletivo para custear as viagens de Dilma: https://t.co/cb54J44HQG
Não ficaremos de braços cruzados como…",748263990317428736,Wed Jun 29 21:16:52 +0000 2016
315,RT @sputnik_brasil: Campanha de financiamento coletivo para viagens de #Dilma arrecada mais de R$30 mil em 3h: https://t.co/zJ6QfIregA http…,748263808855121920,Wed Jun 29 21:16:08 +0000 2016
316,RT @sputnik_brasil: Campanha de financiamento coletivo para viagens de #Dilma arrecada mais de R$30 mil em 3h: https://t.co/zJ6QfIregA http…,748263659068096512,Wed Jun 29 21:15:33 +0000 2016
317,"RT @blogdadilma13: #VenhaQuerida! Contribua com a campanha de financiamento coletivo das viagens da presidenta ""Jornada pela... https://t.c…",748263565925224448,Wed Jun 29 21:15:10 +0000 2016
